2020-03-16,16310010468096,10000,2020-03-16,202003,1.0,11.0,17.0,0.0,0.0,Z,1,116051901.0,116000000.0,5.0,2.0,0,小米科技,M1804C3CC,0,0,0,,,,,,,,1.0,,,1,,,,2.0,,,,0.0,,,,1688.0,,,,2.0,,,,1.0,,,,2.0,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2.0,1.0,,,,,,,0.0,100.0,50.0,0.0,0.0,0.0,0.0,463.0,,,,,,,100.0,1.0,1,14520.0,100.0,,,,,,,,,0.0,0.0,2020-03-10,1,1
2020-03-05,22310008449159,10000,2020-03-05,202003,59.0,12.0,31.0,0.0,1.0,二星,1,122000302.0,122000000.0,2.0,,0,小米科技,HM7AM1903C3EE,0,0,0,1.0,1.0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10240.0,100.0,68.0,68.0,68.0,0.0,0.0,0.0,68.0,75.0,0.0,0.0,2015-05-04,0,1
2020-03-03,20310037230895,10000,2020-03-03,202003,2.0,12.0,59.0,0.0,0.0,Z,0,120068469.0,120000000.0,4.0,1.0,0,小米科技,HM7AM1903C3EE,0,0,0,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6236.0,100.0,18.0,,,0.0,,,0.0,,0.0,0.0,2020-02-10,1,1
2020-03-31,11310042859101,10000,2020-03-31,202003,1.0,11.0,45.0,0.0,0.0,Z,0,111068441.0,111000000.0,3.0,1.0,0,苹果,iPhone 6S A1700,0,0,0,1.0,1.0,,,,,,3.0,,,3,,,,5.0,,,,0.0,,,,150.0,,,,5.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,4.0,0.0,0.0,,,,,,,80.0,0.0,0.0,,,,,,,,,,,,,,1,6236.0,100.0,,,,,,,,,0.0,0.0,2020-03-26,1,1
2020-03-23,11310040482885,10000,2020-03-23,202003,10.0,11.0,28.0,0.0,0.0,一星,0,111057211.0,111000000.0,2.0,,0,Z,Z,0,0,0,,,,,,,,3.0,0.0,1.0,3,,1.0,2.0,7.0,,0.0,0.0,0.0,,32.0,21.0,892.0,,1.0,2.0,7.0,,0.0,0.0,7.0,,,,7.0,,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,4.0,0.0,100.0,,,,1.0,0.0,0.0,2.0,0.0,0.0,,,,100.0,0.0,0.0,28.5714,0.0,0.0,0.0,0.0,0.0,0.0,256.0,,,,,,,71.4286,4.0,1,500.0,150.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-19,1,1
2020-03-03,21310026629970,10000,2020-03-03,202003,4.0,11.0,64.0,0.0,0.0,Z,0,121001280.0,121000000.0,2.0,1.0,0,小米科技,M1804C3CE,0,0,0,,,1.0,3.0,0.0,,,0.0,1.0,0.0,1,18.0,,1.0,18.0,0.0,,0.0,0.0,855.0,,46.0,855.0,18.0,,1.0,18.0,16.0,,1.0,16.0,18.0,,1.0,18.0,16.0,,1.0,16.0,0.0,,0.0,0.0,8.0,16.0,47.0,94.0,12.0,0.0,0.0,,,,12.0,0.0,0.0,66.6667,0.0,0.0,,,,66.6667,0.0,0.0,0.0,0.0,0.0,0.0,510.0,,period2,,,,,93.75,8.0,1,6236.0,100.0,18.0,18.0,18.0,10.4,0.0,0.4,0.0,0.0,27.0,27.0,2019-12-17,1,1
2020-03-31,11310042859038,10000,2020-03-31,202003,1.0,11.0,45.0,0.0,0.0,Z,0,111068441.0,111000000.0,3.0,85.0,0,欧珀,OPPO R7s,0,0,0,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6236.0,100.0,,,,,,,,,0.0,0.0,2020-03-26,1,1
2020-03-26,12310015916474,10000,2020-03-26,202003,1.0,11.0,17.0,1.0,0.0,Z,1,112058602.0,112000000.0,3.0,4.0,0,小米科技,M1804C3CE,0,0,0,,,1.0,,,,,1.0,,,1,,,,44.0,,,,0.0,,,,5449.0,,,,44.0,,,,39.0,,,,42.0,,,,37.0,,,,0.0,20.0,37.0,49.0,90.0,,,,,,,19.0,4.0,1.0,,,,,,,43.1818,9.0909,2.2727,0.0,0.0,0.0,0.0,1767.0,9339.0,,26.0,4.0,50.0,50.0,91.8919,14.0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-03-16,1,1
2020-03-05,22310015692792,10000,2020-03-05,202003,7.0,11.0,28.0,0.0,0.0,Z,1,122013115.0,122000000.0,3.0,1.0,0,步步高,vivo X20Plus A,1,0,0,7.0,5.0,2.0,13.0,6.0,3.0,3.0,4.0,21.0,9.0,23,38.0,8.0,,41.0,18.0,6.0,,17.0,6048.0,707.0,,6399.0,56.0,14.0,,58.0,9.0,5.0,,10.0,34.0,10.0,,39.0,6.0,4.0,,7.0,0.0,0.0,,0.0,3.0,9.0,15.0,45.0,25.0,5.0,1.0,11.0,0.0,0.0,23.0,5.0,1.0,44.6429,8.9286,1.7857,78.5714,0.0,0.0,39.6552,8.6207,1.7241,2.0,2.0,28.5714,28.5714,37137.0,12620.0,period1,35.0,0.0,100.0,0.0,57.1429,1.0,1,0.0,0.0,5.0,5.0,5.0,32.0,5.2,0.0,0.0,0.0,0.0,0.0,2019-09-23,1,1
2020-03-09,27310022069264,10000,2020-03-09,202003,2.0,12.0,40.0,0.0,0.0,Z,0,127010420.0,127000000.0,2.0,1.0,0,深圳市酷乐时代科技有限公司,SanCup H9000,0,0,0,2.0,1.0,2.0,2.0,0.0,,,2.0,3.0,,5,5.0,,,94.0,1.0,,,1.0,547.0,,,9373.0,6.0,,,95.0,2.0,,,60.0,3.0,,,81.0,2.0,,,58.0,0.0,,,0.0,20.0,61.0,26.0,79.0,4.0,0.0,0.0,,,,46.0,7.0,2.0,66.6667,0.0,0.0,,,,48.4211,7.3684,2.1053,3.0,3.0,5.1724,5.1724,1326.0,5029.0,period2,40.0,0.25,50.0,50.0,94.8276,23.0,1,6236.0,100.0,18.0,,,3.6,,,0.0,,9.0,0.0,2020-02-11,1,1
