2020-07-27,20310022235361,10000,2020-07-27,202007,67,11,66,0,0,一星,0,120002484,120000000,2.0,1.0,0,欧珀,OPPO A73,0,0,0,,,,4.0,3.0,2.0,1.0,18,8,19,12,13.0,9.0,31.0,17.0,13.0,1.0,7.0,3.0,6983.0,2024.0,4519.0,3948.0,26.0,10.0,38.0,20.0,12.0,7.0,19.0,15.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.0,8.0,6.0,6.0,1.0,1.0,8.0,3.0,3.0,34.6154,30.7692,23.0769,60.0,10.0,10.0,40.0,15.0,15.0,,,,,,20616.0,,,,,,,,1,10.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0
2020-07-27,23310038166968,10000,2020-07-27,202007,15,11,73,0,0,准星,1,123058849,123000000,2.0,1.0,0,中兴,V1050,0,0,0,,,,2.0,1.0,,,2,0,6,2,2.0,,11.0,2.0,1.0,,2.0,0.0,54.0,,731.0,99.0,3.0,,13.0,2.0,2.0,,6.0,2.0,1.0,,6.0,0.0,1.0,,3.0,0.0,0.0,,0.0,0.0,,,,,3.0,0.0,0.0,,,,1.0,0.0,0.0,100.0,0.0,0.0,,,,50.0,0.0,0.0,,,,,,,period2,,,,,,,1,0.0,0.0,5.0,5.0,5.0,0.4,0.0,4.4,0.0,0.0,0.0,0.0,2019-05-12,1
2020-07-27,12310014930583,10000,2020-07-27,202007,12,12,28,0,0,二星,0,112057203,112000000,1.0,2.0,0,小米科技,MDE5,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,30.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-16,1
2020-07-27,18310009853396,10000,2020-07-27,202007,70,12,44,0,0,准星,0,118000002,118000000,1.0,2.0,0,华为,JSN-AL00,0,0,0,,,,,,1.0,0.0,0,1,0,0,,1.0,,,,0.0,,,,38.0,,,,1.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-04,Z
2020-07-27,17310016617689,10000,2020-07-27,202007,4,12,54,0,0,Z,1,117051179,117000000,2.0,2.0,0,华为,DIG-AL00,0,0,0,,,,1.0,2.0,2.0,2.0,2,4,0,0,1.0,3.0,,,2.0,2.0,,,1692.0,575.0,,,3.0,5.0,,,3.0,5.0,,,2.0,5.0,,,2.0,5.0,,,0.0,0.0,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,33.3333,33.3333,20.0,0.0,0.0,,,,,,,,,,period3,,,,,,,1,10240.0,200.0,58.0,58.0,58.0,10.8,4.0,0.0,0.0,6.0,13.5,5.5,2020-04-30,1
2020-07-27,22310009676110,10000,2020-07-27,202007,50,12,42,0,0,一星,0,122056134,122000000,1.0,2.0,0,华为,YAL-AL00,0,0,0,,,,1.0,1.0,2.0,1.0,3,7,14,2,2.0,6.0,20.0,2.0,1.0,2.0,0.0,0.0,1404.0,527.0,699.0,57.0,3.0,8.0,20.0,2.0,2.0,4.0,4.0,2.0,,2.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,33.3333,33.3333,33.3333,37.5,0.0,0.0,100.0,0.0,0.0,,,,,,,period4,,,,,,,1,13496.0,100.0,38.0,38.0,38.0,0.0,1.2,4.0,0.0,0.0,0.0,3.0,2016-06-26,1
2020-07-27,15310007419986,10000,2020-07-27,202007,44,11,54,1,0,准星,0,115052263,115000000,2.0,1.0,0,苹果,iPhone 7 A1778,0,0,0,,,,3.0,1.0,5.0,3.0,5,23,19,1,11.0,63.0,39.0,1.0,6.0,9.0,3.0,0.0,4290.0,9496.0,5662.0,10.0,17.0,72.0,42.0,1.0,5.0,8.0,5.0,1.0,9.0,40.0,26.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,1.0,35.0,4.0,3.0,1.0,0.0,0.0,11.7647,23.5294,5.8824,48.6111,5.5556,4.1667,100.0,0.0,0.0,,,,,,,period2,,,,,,,1,0.0,30.0,8.0,8.0,8.0,11.2,43.2,19.6,0.0,0.0,93.33,360.0,2016-12-20,1
2020-07-27,14310017336483,10000,2020-07-27,202007,22,11,46,0,0,准星,1,114053176,114000000,3.0,1.0,0,华为,LIO-AL00,0,0,0,,,,3.0,1.0,3.0,2.0,14,15,4,6,19.0,19.0,2.0,7.0,1.0,2.0,2.0,0.0,349.0,803.0,723.0,141.0,20.0,21.0,4.0,7.0,17.0,14.0,4.0,6.0,3.0,4.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,19.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,95.0,0.0,0.0,85.7143,0.0,0.0,85.7143,0.0,0.0,,,,,,34197.0,period3,,,,,,,1,0.0,0.0,5.0,5.0,5.0,1.2,1.6,4.8,0.0,0.0,0.0,0.0,2018-10-03,1
2020-07-27,11310011256643,10000,2020-07-27,202007,95,11,28,0,0,三星,0,111010307,111000000,1.0,1.0,0,华为,ELE-AL00,0,0,0,2.0,2.0,2.0,19.0,8.0,27.0,12.0,26,26,23,27,78.0,73.0,66.0,86.0,10.0,16.0,5.0,13.0,5308.0,4842.0,4141.0,5236.0,88.0,89.0,71.0,99.0,31.0,40.0,32.0,59.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,48.0,2.0,0.0,56.0,2.0,0.0,67.0,1.0,1.0,54.5455,2.2727,0.0,62.9213,2.2472,0.0,67.6768,1.0101,1.0101,,,,,,76067.0,period2,,,,,,,1,6236.0,100.0,18.0,18.0,18.0,0.8,2.8,0.4,0.0,0.0,2.0,7.0,2012-09-09,1
2020-07-27,12310013119628,10000,2020-07-27,202007,23,12,40,1,0,准星,1,112000790,112000000,3.0,,0,,,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,1
2020-07-27,21080574638323,10000,2020-07-27,202007,147,11,29,0,0,准星,0,121000011,121000000,3.0,2.0,0,步步高,vivo Y31A,0,0,0,,,,,,,,0,0,9,0,,,13.0,,,,0.0,,,,395.0,,,,13.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-05-13,Z
2020-07-27,23091214278641,10000,2020-07-27,202007,128,11,34,0,0,准星,0,123000070,123000000,3.0,3.0,0,帷幄电子,V-WAL VW818,0,0,0,,,,1.0,0.0,2.0,1.0,1,5,5,2,1.0,3.0,3.0,0.0,0.0,2.0,5.0,2.0,437.0,662.0,1405.0,638.0,1.0,5.0,8.0,2.0,1.0,3.0,5.0,1.0,,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,40.0,20.0,0.0,0.0,50.0,0.0,,,,,,,period1,,,,,,,1,0.0,0.0,12.0,12.0,12.0,0.0,0.8,5.6,0.0,0.0,0.0,0.0,2009-12-26,1
2020-07-27,27310020849602,10000,2020-07-27,202007,-3898,12,23,1,0,Z,0,127058039,127000000,3.0,3.0,0,华为,PIC-AL00,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345-06-07,1
2020-07-27,15071155990537,10000,2020-07-27,202007,153,11,36,0,0,准星,0,115000376,115000000,1.0,1.0,0,华为,BKL-AL20,0,0,0,,,,1.0,0.0,1.0,0.0,4,1,7,1,4.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,87.0,25.0,179.0,33.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,1,20.0,0.0,12.0,12.0,12.0,0.4,0.1,0.9,0.0,0.0,0.0,0.0,2007-11-18,1
2020-07-27,16310008254019,10000,2020-07-27,202007,24,12,40,0,0,二星,0,116010852,116000000,1.0,1.0,1,华为,ART-AL00x,0,0,0,,,,2.0,1.0,1.0,0.0,3,1,7,1,2.0,1.0,7.0,1.0,1.0,0.0,4.0,0.0,141.0,21.0,311.0,60.0,3.0,1.0,11.0,1.0,3.0,1.0,4.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.6667,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1,20480.0,0.0,18.0,18.0,18.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20,1
2020-07-27,26310007202865,10000,2020-07-27,202007,113,11,4,1,0,Z,0,126000493,126000000,,,0,,,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-03-23,0
